timestamp,market_cap,price,supply
2015-02-25 00:00:00.000,304476.0,1.21016,251599.78845772462
2015-03-02 00:00:00.000,144046.0,0.572521,251599.50464699115
2015-03-06 00:00:00.000,251600.0,1.0,251600.0
2015-03-07 00:00:00.000,251600.0,1.0,251600.0
2015-03-08 00:00:00.000,251600.0,1.0,251600.0
2015-03-09 00:00:00.000,251600.0,1.0,251600.0
2015-03-10 00:00:00.000,251600.0,1.0,251600.0
2015-03-11 00:00:00.000,251600.0,1.0,251600.0
2015-03-12 00:00:00.000,251600.0,1.0,251600.0
2015-03-13 00:00:00.000,251600.0,1.0,251600.0
2015-03-14 00:00:00.000,251600.0,1.0,251600.0
2015-03-15 00:00:00.000,251600.0,1.0,251600.0
2015-03-16 00:00:00.000,251600.0,1.0,251600.0
2015-03-17 00:00:00.000,251600.0,1.0,251600.0
2015-03-18 00:00:00.000,251600.0,1.0,251600.0
2015-03-19 00:00:00.000,251600.0,1.0,251600.0
2015-03-20 00:00:00.000,251600.0,1.0,251600.0
2015-03-21 00:00:00.000,251600.0,1.0,251600.0
2015-03-22 00:00:00.000,251600.0,1.0,251600.0
2015-03-23 00:00:00.000,251600.0,1.0,251600.0
2015-03-24 00:00:00.000,251600.0,1.0,251600.0
2015-03-25 00:00:00.000,251600.0,1.0,251600.0
2015-03-26 00:00:00.000,251600.0,1.0,251600.0
2015-03-27 00:00:00.000,251600.0,1.0,251600.0
2015-03-28 00:00:00.000,251600.0,1.0,251600.0
2015-03-29 00:00:00.000,251600.0,1.0,251600.0
2015-03-30 00:00:00.000,251600.0,1.0,251600.0
2015-03-31 00:00:00.000,251600.0,1.0,251600.0
2015-04-02 00:00:00.000,251600.0,1.0,251600.0
2015-04-03 00:00:00.000,251600.0,1.0,251600.0
2015-04-04 00:00:00.000,251600.0,1.0,251600.0
2015-04-05 00:00:00.000,251600.0,1.0,251600.0
2015-04-06 00:00:00.000,251600.0,1.0,251600.0
2015-04-07 00:00:00.000,251600.0,1.0,251600.0
2015-04-08 00:00:00.000,251600.0,1.0,251600.0
2015-04-09 00:00:00.000,251600.0,1.0,251600.0
2015-04-10 00:00:00.000,251600.0,1.0,251600.0
2015-04-11 00:00:00.000,251600.0,1.0,251600.0
2015-04-12 00:00:00.000,251600.0,1.0,251600.0
2015-04-13 00:00:00.000,251600.0,1.0,251600.0
2015-04-14 00:00:00.000,251600.0,1.0,251600.0
