timestamp,market_cap,price,supply
2017-08-16 00:00:00.000,28217360455.396397,300.0393294082391,94045539.0
2017-08-17 00:00:00.000,28267299986.362434,300.5703437604035,94045539.0
2017-08-18 00:00:00.000,27861556924.972927,296.114635373622,94090442.0
2017-08-19 00:00:00.000,27916001533.15132,296.6220895183796,94113023.00000001
2017-08-20 00:00:00.000,27786029857.799793,295.17157732771335,94135181.0
2017-08-21 00:00:00.000,30337762878.381535,322.2012201364436,94157815.0
2017-08-22 00:00:00.000,29400686225.9616,312.1744705574116,94180302.99999999
2017-08-23 00:00:00.000,29842462532.356785,316.7889202107443,94202987.0
2017-08-24 00:00:00.000,30320399298.400482,321.7852984049241,94225558.0
2017-08-25 00:00:00.000,31008765515.118908,329.0252809929819,94244325.0
2017-08-26 00:00:00.000,31031409011.107296,329.86578262442157,94072834.0
2017-08-27 00:00:00.000,32370755160.220387,343.34133712814116,94281555.00000001
2017-08-28 00:00:00.000,32458167725.598194,344.2011314209417,94300003.0
2017-08-29 00:00:00.000,34597128016.55826,366.809589912788,94319039.0
2017-08-30 00:00:00.000,35745271112.44432,378.90633073469184,94338015.0
2017-08-31 00:00:00.000,36132449087.43318,382.9344507545728,94356746.99999999
2017-09-01 00:00:00.000,36461379831.851746,386.3430570009356,94375657.0
2017-09-02 00:00:00.000,32698140251.89353,346.3987754868897,94394502.99999999
2017-09-03 00:00:00.000,33037915918.358833,349.92924044114534,94413133.0
2017-09-04 00:00:00.000,28302865423.90704,299.7173318855491,94431861.0
2017-09-05 00:00:00.000,30127332537.80147,318.9728041158723,94451101.0
2017-09-06 00:00:00.000,31478005326.47652,333.20632999273016,94470010.0
2017-09-07 00:00:00.000,31126200677.32708,329.4156625176296,94489134.0
2017-09-08 00:00:00.000,28775477244.445538,304.47510826802426,94508472.0
2017-09-09 00:00:00.000,28329354911.608036,299.6944444705654,94527461.0
2017-09-10 00:00:00.000,27681278352.42371,292.7796567856866,94546454.00000001
2017-09-11 00:00:00.000,28036287702.51409,296.4753988432914,94565309.0
2017-09-12 00:00:00.000,27485022514.19706,290.58653195906925,94584640.0
2017-09-13 00:00:00.000,26236732489.431683,277.33365793127047,94603492.0
2017-09-14 00:00:00.000,20278768201.760014,214.3117136334975,94622771.0
2017-09-15 00:00:00.000,23369190516.539547,246.9218572871298,94642049.0
2017-09-16 00:00:00.000,23173710726.76121,244.80561175288247,94661681.0
2017-09-17 00:00:00.000,23638636295.481937,249.66654597502836,94680832.0
2017-09-18 00:00:00.000,27269907986.777264,287.96109568877347,94699973.0
2017-09-19 00:00:00.000,26563613422.607845,280.4456323420793,94719297.99999999
2017-09-20 00:00:00.000,26471592194.703312,279.4176492108516,94738440.0
2017-09-21 00:00:00.000,24396830727.284477,257.465074465559,94757825.99999999
2017-09-22 00:00:00.000,24969981050.950962,263.46977368373445,94773607.99999999
2017-09-23 00:00:00.000,26846246384.287216,283.22215899335055,94788651.0
2017-09-24 00:00:00.000,26609714675.1668,280.68104473460187,94804103.0
2017-09-25 00:00:00.000,27316005855.910435,288.0857009417575,94819027.00000001
2017-09-26 00:00:00.000,26926232192.184574,283.9294530726591,94834234.0
2017-09-27 00:00:00.000,28658972908.46477,302.1518453516756,94849570.99999999
2017-09-28 00:00:00.000,27919976584.315685,294.3138380117381,94864641.0
2017-09-29 00:00:00.000,27336170625.13594,288.11459689868053,94879506.0
2017-09-30 00:00:00.000,28209139740.688995,297.2689355700251,94894341.0
2017-10-01 00:00:00.000,28442001971.008823,299.6748890236153,94909527.0
2017-10-02 00:00:00.000,28082506249.729813,295.8400297394862,94924632.99999999
2017-10-03 00:00:00.000,27742435562.94357,292.2107206992577,94939828.00000001
2017-10-04 00:00:00.000,27825239443.20582,293.0357027858311,94955117.0
2017-10-05 00:00:00.000,27894664349.155266,293.71934612048636,94970470.0
2017-10-06 00:00:00.000,29227935374.982,307.7089805559562,94985643.0
2017-10-07 00:00:00.000,29412044193.592102,309.5982491240284,95000679.99999999
2017-10-08 00:00:00.000,29175396936.827038,307.05813687389934,95015873.0
2017-10-09 00:00:00.000,28119791744.856277,295.901045084102,95031066.00000001
2017-10-10 00:00:00.000,28506074217.358105,299.9170113647283,95046540.0
2017-10-11 00:00:00.000,28827311270.280365,303.2474665353709,95062002.00000001
2017-10-12 00:00:00.000,28715264952.728848,302.0199976805083,95077363.0
2017-10-13 00:00:00.000,32136884949.300323,337.9526134340301,95092873.00000001
2017-10-14 00:00:00.000,31893398413.31946,335.33824482981413,95108145.0
2017-10-15 00:00:00.000,31903683068.492874,335.3913549863649,95123749.0
2017-10-16 00:00:00.000,31583306698.85391,331.967214731027,95139837.0
2017-10-17 00:00:00.000,30251186909.138367,317.898212514702,95159978.0
2017-10-18 00:00:00.000,29930081747.853603,314.456554240651,95180340.0
2017-10-19 00:00:00.000,29366946306.63264,308.4746839282341,95200507.0
2017-10-20 00:00:00.000,28790749976.831596,302.35649692557024,95221205.00000001
2017-10-21 00:00:00.000,28638437008.879925,300.69384596228315,95241180.99999999
2017-10-22 00:00:00.000,28148745034.196087,295.4882479105146,95261808.99999999
2017-10-23 00:00:00.000,27575920805.165585,289.4140251237576,95281909.0
2017-10-24 00:00:00.000,28472255904.29292,298.75573430773346,95302793.0
2017-10-25 00:00:00.000,28452391049.617855,298.4839668215046,95323013.0
2017-10-26 00:00:00.000,28192911056.673782,295.7078546189935,95340420.0
2017-10-27 00:00:00.000,28411617292.93479,297.9291296930045,95363677.00000001
2017-10-28 00:00:00.000,28278036785.292797,296.4649529071602,95384079.99999999
2017-10-29 00:00:00.000,28978234226.357674,303.74113040048763,95404380.0
2017-10-30 00:00:00.000,29223725935.84833,306.2494615338919,95424579.0
2017-10-31 00:00:00.000,28971625622.98315,303.54211702851427,95445159.0
2017-11-01 00:00:00.000,27907457658.55725,292.33053872865435,95465419.99999999
2017-11-02 00:00:00.000,27411044537.063046,287.0696687458828,95485687.0
2017-11-03 00:00:00.000,29209850779.092915,305.8432726789198,95505945.0
2017-11-04 00:00:00.000,28653533860.136066,299.9549103522952,95526136.99999999
2017-11-05 00:00:00.000,28426818646.719738,297.5173231052644,95546768.00000001
2017-11-06 00:00:00.000,28801102723.032696,301.370794552855,95567000.00000001
2017-11-07 00:00:00.000,28220768686.35795,295.23511338265723,95587440.00000001
2017-11-08 00:00:00.000,29536454012.04308,308.9339866357258,95607655.0
2017-11-09 00:00:00.000,30823742534.2921,322.32952048358885,95628047.0
2017-11-10 00:00:00.000,28824163917.314198,301.3549333527746,95648555.00000001
2017-11-11 00:00:00.000,30256030132.159668,316.2583419604271,95668718.0
2017-11-12 00:00:00.000,30062176933.46014,314.1661277072687,95688791.0
2017-11-13 00:00:00.000,30181430682.324654,315.34395637188766,95709558.0
2017-11-14 00:00:00.000,32446360785.0723,338.937627406501,95729591.99999982
